Sample	Species	RelativeAbundance	Type	Sample_type	Sampling place specific details	Location	Sampling_day	Individual
SL336779	Chryseobacterium_taklimakanense	4.391710493999678	Skin	Right palm	residence 3 right palm day 4 night	Residence 3	Day 4 night	Subject_3
SL336779	Cutibacterium_acnes	2.582382682486852	Skin	Right palm	residence 3 right palm day 4 night	Residence 3	Day 4 night	Subject_3
SL336779	Dermacoccus_nishinomiyaensis	0.26067735460758656	Skin	Right palm	residence 3 right palm day 4 night	Residence 3	Day 4 night	Subject_3
SL336779	Gordonia_bronchialis	35.39656325956791	Skin	Right palm	residence 3 right palm day 4 night	Residence 3	Day 4 night	Subject_3
SL336779	Janibacter_indicus	1.860819634645189	Skin	Right palm	residence 3 right palm day 4 night	Residence 3	Day 4 night	Subject_3
SL336779	Micrococcus_luteus	3.807346053846219	Skin	Right palm	residence 3 right palm day 4 night	Residence 3	Day 4 night	Subject_3
SL336779	Minor/Unclassified	47.13923964870381	Skin	Right palm	residence 3 right palm day 4 night	Residence 3	Day 4 night	Subject_3
SL336779	Moraxella_osloensis	3.0480110436410137	Skin	Right palm	residence 3 right palm day 4 night	Residence 3	Day 4 night	Subject_3
SL336779	Xanthomonas_campestris	0.7630613921424155	Skin	Right palm	residence 3 right palm day 4 night	Residence 3	Day 4 night	Subject_3
SL336781	Brevundimonas_diminuta	0.24707642774574673	Skin	Left palm	residence 3 left palm day 6 night	Residence 3	Day 6 night	Subject_3
SL336781	Chryseobacterium_taklimakanense	0.6697444843946131	Skin	Left palm	residence 3 left palm day 6 night	Residence 3	Day 6 night	Subject_3
SL336781	Cutibacterium_acnes	2.489770156514832	Skin	Left palm	residence 3 left palm day 6 night	Residence 3	Day 6 night	Subject_3
SL336781	Dermacoccus_nishinomiyaensis	0.5195413058740932	Skin	Left palm	residence 3 left palm day 6 night	Residence 3	Day 6 night	Subject_3
SL336781	Gordonia_bronchialis	21.305590423306313	Skin	Left palm	residence 3 left palm day 6 night	Residence 3	Day 6 night	Subject_3
SL336781	Janibacter_indicus	17.153798693700402	Skin	Left palm	residence 3 left palm day 6 night	Residence 3	Day 6 night	Subject_3
SL336781	Micrococcus_luteus	3.706430086022878	Skin	Left palm	residence 3 left palm day 6 night	Residence 3	Day 6 night	Subject_3
SL336781	Minor/Unclassified	40.23048174230013	Skin	Left palm	residence 3 left palm day 6 night	Residence 3	Day 6 night	Subject_3
SL336781	Moraxella_osloensis	13.377018488181603	Skin	Left palm	residence 3 left palm day 6 night	Residence 3	Day 6 night	Subject_3
SL336781	Xanthomonas_campestris	0.3005481919593785	Skin	Left palm	residence 3 left palm day 6 night	Residence 3	Day 6 night	Subject_3
SL336782	Brevundimonas_diminuta	0.20546191460528207	Skin	Left palm	residence 3 left palm day 7 night	Residence 3	Day 7 night	Subject_3
SL336782	Chryseobacterium_taklimakanense	0.3660844204912351	Skin	Left palm	residence 3 left palm day 7 night	Residence 3	Day 7 night	Subject_3
SL336782	Cutibacterium_acnes	2.933546497467635	Skin	Left palm	residence 3 left palm day 7 night	Residence 3	Day 7 night	Subject_3
SL336782	Dermacoccus_nishinomiyaensis	0.2966395423632492	Skin	Left palm	residence 3 left palm day 7 night	Residence 3	Day 7 night	Subject_3
SL336782	Gordonia_bronchialis	16.63679454433044	Skin	Left palm	residence 3 left palm day 7 night	Residence 3	Day 7 night	Subject_3
SL336782	Janibacter_indicus	24.44134967869254	Skin	Left palm	residence 3 left palm day 7 night	Residence 3	Day 7 night	Subject_3
SL336782	Micrococcus_luteus	5.195126368445047	Skin	Left palm	residence 3 left palm day 7 night	Residence 3	Day 7 night	Subject_3
SL336782	Minor/Unclassified	40.34347736484165	Skin	Left palm	residence 3 left palm day 7 night	Residence 3	Day 7 night	Subject_3
SL336782	Moraxella_osloensis	9.125131926533314	Skin	Left palm	residence 3 left palm day 7 night	Residence 3	Day 7 night	Subject_3
SL336782	Xanthomonas_campestris	0.45638774222960526	Skin	Left palm	residence 3 left palm day 7 night	Residence 3	Day 7 night	Subject_3
SL336794	Brevundimonas_diminuta	0.2355138799943864	Skin	Left palm	residence 1 Left Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336794	Chryseobacterium_taklimakanense	0.06452435068339353	Skin	Left palm	residence 1 Left Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336794	Cutibacterium_acnes	12.894384929692654	Skin	Left palm	residence 1 Left Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336794	Dermacoccus_nishinomiyaensis	0.06500828331351897	Skin	Left palm	residence 1 Left Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336794	Gordonia_bronchialis	0.05468438720417602	Skin	Left palm	residence 1 Left Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336794	Janibacter_indicus	1.0841704023577197	Skin	Left palm	residence 1 Left Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336794	Micrococcus_luteus	44.48163556324112	Skin	Left palm	residence 1 Left Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336794	Minor/Unclassified	35.67051285567032	Skin	Left palm	residence 1 Left Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336794	Moraxella_osloensis	3.3183260447702208	Skin	Left palm	residence 1 Left Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336794	Xanthomonas_campestris	2.1312393030724883	Skin	Left palm	residence 1 Left Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336798	Brevundimonas_diminuta	0.27501101154454033	Skin	Right palm	Residence 1 Right Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336798	Chryseobacterium_taklimakanense	0.0479326056460538	Skin	Right palm	Residence 1 Right Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336798	Cutibacterium_acnes	13.796817571093865	Skin	Right palm	Residence 1 Right Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336798	Dermacoccus_nishinomiyaensis	0.07495253006429262	Skin	Right palm	Residence 1 Right Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336798	Gordonia_bronchialis	0.09086837595448807	Skin	Right palm	Residence 1 Right Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336798	Janibacter_indicus	1.6489556614144376	Skin	Right palm	Residence 1 Right Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336798	Micrococcus_luteus	34.558113194976514	Skin	Right palm	Residence 1 Right Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336798	Minor/Unclassified	44.76368670212568	Skin	Right palm	Residence 1 Right Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336798	Moraxella_osloensis	1.992997027808314	Skin	Right palm	Residence 1 Right Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336798	Xanthomonas_campestris	2.750665319371805	Skin	Right palm	Residence 1 Right Palm Day 1 Day	Residence 1	Day 1 day	Subject_1
SL336821	Brevundimonas_diminuta	5.93907567906685	Skin	Right palm	Residence 1 Right Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336821	Chryseobacterium_taklimakanense	1.2477635522922137	Skin	Right palm	Residence 1 Right Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336821	Cutibacterium_acnes	6.366614773334573	Skin	Right palm	Residence 1 Right Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336821	Dermacoccus_nishinomiyaensis	0.08935229094626822	Skin	Right palm	Residence 1 Right Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336821	Gordonia_bronchialis	0.11132070290468878	Skin	Right palm	Residence 1 Right Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336821	Janibacter_indicus	1.7895806356897976	Skin	Right palm	Residence 1 Right Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336821	Micrococcus_luteus	40.429059984326386	Skin	Right palm	Residence 1 Right Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336821	Minor/Unclassified	40.41448478793089	Skin	Right palm	Residence 1 Right Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336821	Moraxella_osloensis	2.573683954821116	Skin	Right palm	Residence 1 Right Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336821	Xanthomonas_campestris	1.0390636386872183	Skin	Right palm	Residence 1 Right Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336826	Brevundimonas_diminuta	11.844165031941968	Skin	Left palm	Residence 1 Left Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336826	Chryseobacterium_taklimakanense	3.95947753433347	Skin	Left palm	Residence 1 Left Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336826	Cutibacterium_acnes	3.409155648749744	Skin	Left palm	Residence 1 Left Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336826	Dermacoccus_nishinomiyaensis	0.03673347567555157	Skin	Left palm	Residence 1 Left Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336826	Gordonia_bronchialis	0.04004969222959442	Skin	Left palm	Residence 1 Left Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336826	Janibacter_indicus	0.5890961099079197	Skin	Left palm	Residence 1 Left Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336826	Micrococcus_luteus	49.0657197592937	Skin	Left palm	Residence 1 Left Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336826	Minor/Unclassified	24.28643948032335	Skin	Left palm	Residence 1 Left Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336826	Moraxella_osloensis	6.487029766869976	Skin	Left palm	Residence 1 Left Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336826	Xanthomonas_campestris	0.28213350067472254	Skin	Left palm	Residence 1 Left Palm Day 1 Night	Residence 1	Day 1 night	Subject_1
SL336827	Brevundimonas_diminuta	0.6207532860700107	Skin	Right palm	residence 1 right palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336827	Chryseobacterium_taklimakanense	0.27771551737372313	Skin	Right palm	residence 1 right palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336827	Cutibacterium_acnes	5.57142769417826	Skin	Right palm	residence 1 right palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336827	Dermacoccus_nishinomiyaensis	0.06240539403671556	Skin	Right palm	residence 1 right palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336827	Gordonia_bronchialis	0.09072961347035398	Skin	Right palm	residence 1 right palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336827	Janibacter_indicus	0.7608391951930192	Skin	Right palm	residence 1 right palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336827	Micrococcus_luteus	16.452994077244522	Skin	Right palm	residence 1 right palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336827	Minor/Unclassified	17.31008956287055	Skin	Right palm	residence 1 right palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336827	Moraxella_osloensis	2.275071923559917	Skin	Right palm	residence 1 right palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336827	Xanthomonas_campestris	56.577973736002924	Skin	Right palm	residence 1 right palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336832	Brevundimonas_diminuta	0.26865129787620257	Skin	Left palm	Residence 1 left palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336832	Chryseobacterium_taklimakanense	0.11830443464054868	Skin	Left palm	Residence 1 left palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336832	Cutibacterium_acnes	4.50638086293575	Skin	Left palm	Residence 1 left palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336832	Dermacoccus_nishinomiyaensis	0.03062182831256363	Skin	Left palm	Residence 1 left palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336832	Gordonia_bronchialis	0.04103956371786878	Skin	Left palm	Residence 1 left palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336832	Janibacter_indicus	0.6133047108683813	Skin	Left palm	Residence 1 left palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336832	Micrococcus_luteus	11.82633950768308	Skin	Left palm	Residence 1 left palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336832	Minor/Unclassified	13.372505070753782	Skin	Left palm	Residence 1 left palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336832	Moraxella_osloensis	1.1906998034836276	Skin	Left palm	Residence 1 left palm day 2 night	Residence 1	Day 2 night	Subject_1
SL336832	Xanthomonas_campestris	68.03215291972819	Skin	Left palm	Residence 1 left palm day 2 night	Residence 1	Day 2 night	Subject_1
SL342547	Brevundimonas_diminuta	0.2691698150887006	Skin	Left palm	residence 1 left palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342547	Chryseobacterium_taklimakanense	0.13091518590553794	Skin	Left palm	residence 1 left palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342547	Cutibacterium_acnes	4.289733911044241	Skin	Left palm	residence 1 left palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342547	Dermacoccus_nishinomiyaensis	0.0415617311186421	Skin	Left palm	residence 1 left palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342547	Gordonia_bronchialis	0.01032642600689054	Skin	Left palm	residence 1 left palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342547	Janibacter_indicus	0.8028156152629697	Skin	Left palm	residence 1 left palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342547	Micrococcus_luteus	16.966403271684854	Skin	Left palm	residence 1 left palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342547	Minor/Unclassified	17.384239484327296	Skin	Left palm	residence 1 left palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342547	Moraxella_osloensis	1.3925313483837436	Skin	Left palm	residence 1 left palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342547	Xanthomonas_campestris	58.712303211177115	Skin	Left palm	residence 1 left palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342548	Brevundimonas_diminuta	0.2458704218832448	Skin	Right palm	residence 1 right palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342548	Chryseobacterium_taklimakanense	0.13247812685946522	Skin	Right palm	residence 1 right palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342548	Cutibacterium_acnes	9.696984352208732	Skin	Right palm	residence 1 right palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342548	Dermacoccus_nishinomiyaensis	0.03523538185049662	Skin	Right palm	residence 1 right palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342548	Gordonia_bronchialis	0.01735860723517113	Skin	Right palm	residence 1 right palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342548	Janibacter_indicus	0.7251752485260297	Skin	Right palm	residence 1 right palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342548	Micrococcus_luteus	17.359298125011335	Skin	Right palm	residence 1 right palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342548	Minor/Unclassified	25.26057342129512	Skin	Right palm	residence 1 right palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342548	Moraxella_osloensis	1.5697017169476142	Skin	Right palm	residence 1 right palm day 3 day	Residence 1	Day 3 day	Subject_1
SL342548	Xanthomonas_campestris	44.95732459818279	Skin	Right palm	residence 1 right palm day 3 day	Residence 1	Day 3 day	Subject_1
SL345904	Brevundimonas_diminuta	0.15653982792408538	Skin	Right palm	residence 2 right palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345904	Chryseobacterium_taklimakanense	0.822390828207036	Skin	Right palm	residence 2 right palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345904	Cutibacterium_acnes	6.661129916267567	Skin	Right palm	residence 2 right palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345904	Dermacoccus_nishinomiyaensis	33.13325927711348	Skin	Right palm	residence 2 right palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345904	Gordonia_bronchialis	3.7221110214518514	Skin	Right palm	residence 2 right palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345904	Janibacter_indicus	0.6910021692883267	Skin	Right palm	residence 2 right palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345904	Micrococcus_luteus	5.614474497762594	Skin	Right palm	residence 2 right palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345904	Minor/Unclassified	45.75587122601468	Skin	Right palm	residence 2 right palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345904	Moraxella_osloensis	3.361348941030988	Skin	Right palm	residence 2 right palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345904	Xanthomonas_campestris	0.0818722949393752	Skin	Right palm	residence 2 right palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345906	Brevundimonas_diminuta	0.11054502576474856	Skin	Left palm	residence 2 left palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345906	Chryseobacterium_taklimakanense	0.302738219682057	Skin	Left palm	residence 2 left palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345906	Cutibacterium_acnes	6.271781733695094	Skin	Left palm	residence 2 left palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345906	Dermacoccus_nishinomiyaensis	39.98258430997601	Skin	Left palm	residence 2 left palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345906	Gordonia_bronchialis	0.8574027349227251	Skin	Left palm	residence 2 left palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345906	Janibacter_indicus	0.6452338609110849	Skin	Left palm	residence 2 left palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345906	Micrococcus_luteus	7.5938614541131475	Skin	Left palm	residence 2 left palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345906	Minor/Unclassified	41.00793790860447	Skin	Left palm	residence 2 left palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345906	Moraxella_osloensis	3.1518908047871816	Skin	Left palm	residence 2 left palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345906	Xanthomonas_campestris	0.07602394754347619	Skin	Left palm	residence 2 left palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345907	Brevundimonas_diminuta	0.1061278636665136	Skin	Right palm	residence 2 right palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345907	Chryseobacterium_taklimakanense	0.03498720780214734	Skin	Right palm	residence 2 right palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345907	Cutibacterium_acnes	10.112031954983124	Skin	Right palm	residence 2 right palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345907	Dermacoccus_nishinomiyaensis	31.620417951353204	Skin	Right palm	residence 2 right palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345907	Gordonia_bronchialis	0.4319462363240107	Skin	Right palm	residence 2 right palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345907	Janibacter_indicus	0.3393759156808292	Skin	Right palm	residence 2 right palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345907	Micrococcus_luteus	5.660492882289913	Skin	Right palm	residence 2 right palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345907	Minor/Unclassified	49.08705254641271	Skin	Right palm	residence 2 right palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345907	Moraxella_osloensis	2.434526542899419	Skin	Right palm	residence 2 right palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345907	Xanthomonas_campestris	0.17304089858812038	Skin	Right palm	residence 2 right palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345909	Brevundimonas_diminuta	0.39807417421077707	Skin	Right palm	residence 2 right palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345909	Chryseobacterium_taklimakanense	0.03296508471195718	Skin	Right palm	residence 2 right palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345909	Cutibacterium_acnes	11.267964586080424	Skin	Right palm	residence 2 right palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345909	Dermacoccus_nishinomiyaensis	25.201668753531973	Skin	Right palm	residence 2 right palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345909	Gordonia_bronchialis	0.2883752368499784	Skin	Right palm	residence 2 right palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345909	Janibacter_indicus	0.4371336443316675	Skin	Right palm	residence 2 right palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345909	Micrococcus_luteus	1.8967389497711835	Skin	Right palm	residence 2 right palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345909	Minor/Unclassified	51.20142497811561	Skin	Right palm	residence 2 right palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345909	Moraxella_osloensis	9.22911564927366	Skin	Right palm	residence 2 right palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345909	Xanthomonas_campestris	0.04653894312276308	Skin	Right palm	residence 2 right palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345911	Brevundimonas_diminuta	0.19019487532312457	Skin	Left palm	residence 2 left palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345911	Chryseobacterium_taklimakanense	0.0691317025087531	Skin	Left palm	residence 2 left palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345911	Cutibacterium_acnes	12.929943785010328	Skin	Left palm	residence 2 left palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345911	Dermacoccus_nishinomiyaensis	37.22659486672301	Skin	Left palm	residence 2 left palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345911	Gordonia_bronchialis	0.6999171411890983	Skin	Left palm	residence 2 left palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345911	Janibacter_indicus	0.5122030685875798	Skin	Left palm	residence 2 left palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345911	Micrococcus_luteus	8.309200635747045	Skin	Left palm	residence 2 left palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345911	Minor/Unclassified	37.059554150134865	Skin	Left palm	residence 2 left palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345911	Moraxella_osloensis	2.923543313988585	Skin	Left palm	residence 2 left palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345911	Xanthomonas_campestris	0.07971646078760525	Skin	Left palm	residence 2 left palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345915	Brevundimonas_diminuta	0.10275015047525388	Skin	Left palm	residence 2 left palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345915	Chryseobacterium_taklimakanense	0.06680137128753101	Skin	Left palm	residence 2 left palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345915	Cutibacterium_acnes	21.692953350605276	Skin	Left palm	residence 2 left palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345915	Dermacoccus_nishinomiyaensis	30.283334228609444	Skin	Left palm	residence 2 left palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345915	Gordonia_bronchialis	0.4407513157115448	Skin	Left palm	residence 2 left palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345915	Janibacter_indicus	0.3269823823435023	Skin	Left palm	residence 2 left palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345915	Micrococcus_luteus	6.572841730334572	Skin	Left palm	residence 2 left palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345915	Minor/Unclassified	37.00699554978905	Skin	Left palm	residence 2 left palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345915	Moraxella_osloensis	3.41802645334303	Skin	Left palm	residence 2 left palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345915	Xanthomonas_campestris	0.08856346750078853	Skin	Left palm	residence 2 left palm day 5 day	Residence 2	Day 5 day	Subject_2
SL345916	Brevundimonas_diminuta	0.2071817692812325	Skin	Right palm	residence 2 right palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345916	Chryseobacterium_taklimakanense	0.09369468302625844	Skin	Right palm	residence 2 right palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345916	Cutibacterium_acnes	15.135123056074752	Skin	Right palm	residence 2 right palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345916	Dermacoccus_nishinomiyaensis	14.039677383827373	Skin	Right palm	residence 2 right palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345916	Gordonia_bronchialis	0.1715873667005585	Skin	Right palm	residence 2 right palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345916	Janibacter_indicus	0.11061399546370888	Skin	Right palm	residence 2 right palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345916	Micrococcus_luteus	1.4964014537839403	Skin	Right palm	residence 2 right palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345916	Minor/Unclassified	62.24455429582938	Skin	Right palm	residence 2 right palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345916	Moraxella_osloensis	6.360224931085725	Skin	Right palm	residence 2 right palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345916	Xanthomonas_campestris	0.1409410649270634	Skin	Right palm	residence 2 right palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345919	Brevundimonas_diminuta	0.13566484728538136	Skin	Right palm	residence 2 right palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345919	Chryseobacterium_taklimakanense	0.04468157132466363	Skin	Right palm	residence 2 right palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345919	Cutibacterium_acnes	7.285739501322967	Skin	Right palm	residence 2 right palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345919	Dermacoccus_nishinomiyaensis	34.68253487763304	Skin	Right palm	residence 2 right palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345919	Gordonia_bronchialis	0.8157797573722461	Skin	Right palm	residence 2 right palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345919	Janibacter_indicus	0.45193192370365887	Skin	Right palm	residence 2 right palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345919	Micrococcus_luteus	7.007844003332359	Skin	Right palm	residence 2 right palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345919	Minor/Unclassified	45.35477935063351	Skin	Right palm	residence 2 right palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345919	Moraxella_osloensis	4.094162148058015	Skin	Right palm	residence 2 right palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345919	Xanthomonas_campestris	0.12688201933415932	Skin	Right palm	residence 2 right palm day 1 day	Residence 2	Day 1 day	Subject_2
SL345921	Brevundimonas_diminuta	0.2506151510946671	Skin	Right palm	residence 2 right palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345921	Chryseobacterium_taklimakanense	0.04491159089777635	Skin	Right palm	residence 2 right palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345921	Cutibacterium_acnes	4.896422643492003	Skin	Right palm	residence 2 right palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345921	Dermacoccus_nishinomiyaensis	29.43128579554422	Skin	Right palm	residence 2 right palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345921	Gordonia_bronchialis	0.6814062835976302	Skin	Right palm	residence 2 right palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345921	Janibacter_indicus	0.3609875041972212	Skin	Right palm	residence 2 right palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345921	Micrococcus_luteus	5.273510529331824	Skin	Right palm	residence 2 right palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345921	Minor/Unclassified	56.401437594602974	Skin	Right palm	residence 2 right palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345921	Moraxella_osloensis	2.6135580042729565	Skin	Right palm	residence 2 right palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345921	Xanthomonas_campestris	0.04586490296871971	Skin	Right palm	residence 2 right palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345929	Brevundimonas_diminuta	0.11913144498158788	Skin	Left palm	residence 2 left palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345929	Chryseobacterium_taklimakanense	0.08362869647714116	Skin	Left palm	residence 2 left palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345929	Cutibacterium_acnes	9.086731242221449	Skin	Left palm	residence 2 left palm day 3 day	Residence 2	Day 3 day	Subject_2
